submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6096931507142656,4/13/2021,Male,36-45,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565729344225280,3/13/2021,Female,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Student,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6300877995638784,3/13/2021,Female,36-45,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5050939097743360,3/23/2021,Female,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1
6043649518600192,4/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Unemployed,Miranda,1-2days,no,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0
4620198723452928,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,no,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1
5396692555005952,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Carabobo,No,sometimes,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
4635127576788992,3/17/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Housework,Trujillo,No,sometimes,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1
5904021742419968,3/14/2021,Male,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Trujillo,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
5644263730970624,3/31/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Táchira,No,no,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1
5696836999577600,3/16/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,Yes,no,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
5090809111379968,3/13/2021,Male,16-25,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Distrito Federal,1-2days,sometimes,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0
5024448343441408,3/28/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime(Student),Distrito Federal,Yes,sometimes,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0
5438439016366080,3/20/2021,Male,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Student,Distrito Federal,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
5760363189764096,3/14/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Distrito Federal,No,sometimes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6626905674743808,3/24/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0
5366172970385408,3/15/2021,Female,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,yes,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6604643517071360,3/13/2021,Male,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,FullTime,Distrito Federal,No,sometimes,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1
4885325494353920,3/23/2021,Male,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Unemployed,Distrito Federal,No,no,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
5144507292319744,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Retired,Anzoátegui,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6088686411448320,3/30/2021,Female,36-45,Rural,food_nothingelse,secondary_highschool_completed,Student,Anzoátegui,No,sometimes,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
4898199306502144,3/29/2021,Female,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,PartTime,Carabobo,No,sometimes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5105616698998784,3/31/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Carabobo,No,sometimes,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
6223488657653760,3/30/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,Housework,Carabobo,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4636612175855616,3/21/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Unemployed,Carabobo,No,sometimes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
4667331275128832,3/14/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Miranda,No,no,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1
5382737468063744,3/15/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Primary_school_completed,Student,Miranda,No,yes,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0
6740167250673664,3/19/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
5250868550303744,3/28/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
4691463354187776,3/24/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1
4821245723148288,3/16/2021,Male,26-35,Rural,notenoughfood,diploma_degreecompleted,Student,Miranda,No,yes,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
5219034655358976,3/17/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,Student,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6511085573373952,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
5056849308286976,3/13/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,Yes,sometimes,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0
6248066742222848,3/15/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Miranda,Yes,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1
6004159676678144,3/23/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,sometimes,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
6493372725592064,3/13/2021,Female,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Miranda,No,no,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5807918829273088,3/13/2021,Male,26-35,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,yes,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
5917705575333888,3/23/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,PartTime,Miranda,No,sometimes,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1
6047855952527360,3/13/2021,Female,>45,Rural,food_nothingelse,Primary_school_completed,Retired,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
6353294112063488,3/30/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,Unemployed,Miranda,Yes,sometimes,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1
4865741047463936,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
5050122517086208,3/24/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5348623331360768,3/13/2021,Prefer_not_to_say,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Miranda,No,yes,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1
6623012421107712,3/13/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Miranda,No,sometimes,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
5373653478014976,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
6283657055830016,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Housework,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
5088126367432704,4/4/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime(Student),Miranda,No,no,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1
6317949735665664,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,diploma_degreecompleted,FullTime,Miranda,No,sometimes,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
6100903982792704,3/13/2021,Male,26-35,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,yes,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
5806045284007936,3/13/2021,Male,26-35,Rural,food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
5762576356212736,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
5090384748478464,3/14/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,no,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6610939939127296,3/16/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Miranda,No,yes,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0
6401477940871168,3/17/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,sometimes,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
6280233547464704,3/13/2021,Male,26-35,Rural,food_regexpenses_nothingelse,diploma_degreecompleted,PartTime(Student),Miranda,No,sometimes,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
6407443180683264,3/31/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,Student,Miranda,No,sometimes,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0
5090232595906560,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,3-4days,sometimes,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1
5218210021638144,3/23/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5292882977357824,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6363806312955904,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,3-4days,no,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1
6502494565040128,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Housework,Miranda,No,sometimes,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
6314835431391232,3/21/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1
6480708880302080,3/13/2021,Female,26-35,Rural,notenoughfood,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1
4815913454141440,3/14/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Miranda,No,sometimes,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
6436362135011328,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5348390144835584,3/15/2021,Male,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5008362348740608,3/13/2021,Male,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
5446221245448192,3/13/2021,Male,36-45,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Miranda,No,no,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
4983559986348032,3/14/2021,Male,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,no,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0
4596279496933376,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,PartTime,Miranda,1-2days,no,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0
4959962563608576,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792658844024832,3/13/2021,Female,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,Housework,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6413866639818752,3/16/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,PartTime(Student),Miranda,3-4days,yes,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0
4940215444832256,3/24/2021,Female,36-45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,FullTime,Miranda,No,no,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
5918107540652032,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Miranda,1-2days,yes,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1
6140967773274112,5/3/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5107023682469888,3/13/2021,Female,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1
5023451307048960,4/4/2021,Female,>45,"City,Metropolitian",notenoughfood,Primary_school_completed,Retired,Miranda,3-4days,no,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
5014822566756352,3/14/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
5072256295501824,3/15/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Postgraduate,FullTime,Miranda,No,no,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
5985019389804544,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,sometimes,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
6688207071870976,3/18/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
5796257254866944,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6283073275822080,3/25/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Miranda,No,sometimes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6387980922257408,4/1/2021,Female,36-45,Rural,food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
4993048827396096,3/13/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5506995905101824,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,no,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1
5667506818908160,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,sometimes,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5103005241442304,3/13/2021,Female,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,3-4days,sometimes,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4756511170756608,3/29/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5249993484271616,3/17/2021,Male,16-25,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime(Student),Miranda,No,sometimes,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
5792271525216256,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,3-4days,sometimes,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
5971590100811776,3/13/2021,Female,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,FullTime,Miranda,No,no,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1
6729394197626880,3/26/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,PartTime(Student),Miranda,No,yes,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
5766905716801536,3/13/2021,Female,>45,"Suburban,Peri-urban",food_nothingelse,Postgraduate,PartTime,Miranda,No,yes,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1
6467310192951296,3/23/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,yes,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
5849861869273088,3/13/2021,Male,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Miranda,1-2days,sometimes,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0
5114802308644864,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0
6754440702066688,3/29/2021,Male,36-45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Unemployed,Miranda,No,sometimes,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
6049900960940032,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,no,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6178659131195392,3/22/2021,Male,36-45,"City,Metropolitian",notenoughfood,Postgraduate,FullTime,Miranda,No,sometimes,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1
5932492057214976,3/25/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_savings,Postgraduate,PartTime,Miranda,No,yes,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
5230363017478144,3/25/2021,Female,26-35,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Miranda,No,no,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1
4992295060635648,3/13/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Miranda,3-4days,no,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1
6069768020033536,3/14/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
6372140428558336,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0
4596686176649216,3/13/2021,Female,16-25,"City,Metropolitian",food_clothes_furniture_savings,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
6057228829458432,3/14/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
6486999329669120,3/14/2021,Female,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Miranda,No,no,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0
5897052554002432,3/24/2021,Female,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1
5937820232581120,3/27/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6295747657203712,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,PartTime,Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
4835238693044224,3/18/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Miranda,No,sometimes,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1
4668086451175424,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4893587467927552,3/13/2021,Male,>45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
6510067800342528,3/13/2021,Female,>45,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
6252719466872832,3/26/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0
4561264692166656,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,Housework,Miranda,No,sometimes,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1
5274398260199424,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Postgraduate,PartTime(Student),Miranda,No,sometimes,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
6393928730542080,3/19/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Miranda,No,sometimes,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1
5121197514948608,3/13/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Carabobo,No,sometimes,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
5769928836907008,3/13/2021,Male,>45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,Retired,Carabobo,No,sometimes,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
5597981230497792,3/13/2021,Male,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Housework,Mérida,No,no,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1
4923199623266304,3/13/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,PartTime,Carabobo,No,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781868590563328,3/16/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Mérida,No,sometimes,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
5412218459127808,3/25/2021,Female,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,FullTime,Carabobo,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5609233625382912,3/15/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Primary_school_completed,Unemployed,Carabobo,1-2days,sometimes,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1
6131349797994496,3/13/2021,Female,16-25,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,Student,Carabobo,No,sometimes,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1
4505932645269504,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Unemployed,Carabobo,3-4days,yes,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
5934035913408512,3/18/2021,Female,16-25,"City,Metropolitian",Prefer not to answer,secondary_highschool_completed,Student,Carabobo,No,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
