submission_id,submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,can_children_observe_deterioration_of_basic_services_of_school,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
475,4750000000000000,3/13/2021,Male,>45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Distrito Federal,No,sometimes,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
486,4860000000000000,3/23/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,Student,Distrito Federal,No,no,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1
635,6350000000000000,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Student,Bolívar,No,no,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1
500,5000000000000000,3/22/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Student,Bolívar,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
657,6570000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,PartTime,Bolívar,No,no,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1
632,6320000000000000,3/19/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime,Bolívar,No,sometimes,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0
586,5860000000000000,3/17/2021,Male,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Bolívar,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
565,5650000000000000,3/31/2021,Female,26-35,Rural,food_nothingelse,secondary_highschool_completed,Housework,Bolívar,No,yes,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0
638,6380000000000000,3/30/2021,Female,26-35,Rural,notenoughfood,secondary_highschool_completed,Housework,Bolívar,No,sometimes,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0
666,6660000000000000,3/21/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime,Yaracuy,No,sometimes,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0
663,6630000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,FullTime,Vargas,No,no,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1
572,5720000000000000,3/28/2021,Male,36-45,"City,Metropolitian",food_clothes_furniture_savings,diploma_degreecompleted,PartTime,Vargas,No,no,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
612,6120000000000000,3/27/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Postgraduate,PartTime,Bolívar,No,sometimes,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
553,5530000000000000,3/14/2021,Female,26-35,Rural,food_regexpenses_clothes_nothingelse,secondary_highschool_completed,Unemployed,Distrito Federal,No,sometimes,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
586,5860000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,diploma_degreecompleted,PartTime,Distrito Federal,No,no,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
505,5050000000000000,3/14/2021,Female,36-45,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,sometimes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
497,4970000000000000,3/25/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
584,5840000000000000,3/14/2021,Male,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Postgraduate,FullTime,Distrito Federal,No,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
514,5140000000000000,3/21/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Distrito Federal,No,sometimes,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0
639,6390000000000000,3/17/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Distrito Federal,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
482,4820000000000000,3/13/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,PartTime(Student),Distrito Federal,1-2days,no,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0
651,6510000000000000,3/13/2021,Male,>45,"City,Metropolitian",notenoughfood,secondary_highschool_completed,PartTime,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
656,6560000000000000,4/3/2021,Male,26-35,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,FullTime,Distrito Federal,No,no,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1
488,4880000000000000,3/22/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,FullTime,Distrito Federal,No,sometimes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
459,4590000000000000,3/15/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Distrito Federal,No,yes,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
461,4610000000000000,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Distrito Federal,No,yes,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1
540,5400000000000000,3/23/2021,Female,>45,Rural,food_nothingelse,secondary_highschool_completed,Student,Distrito Federal,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
617,6170000000000000,4/3/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,Primary_school_completed,Unemployed,Apure,No,yes,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1
669,6690000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,Student,Apure,No,sometimes,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
600,6000000000000000,3/14/2021,Male,>45,"City,Metropolitian",Prefer not to answer,Postgraduate,PartTime,Apure,No,sometimes,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
606,6060000000000000,3/28/2021,Male,26-35,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime(Student),Apure,No,no,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
666,6660000000000000,3/27/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Miranda,No,sometimes,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0
571,5710000000000000,3/13/2021,Female,26-35,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
517,5170000000000000,3/31/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,PartTime,Miranda,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
456,4560000000000000,4/2/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,PartTime,Bolívar,No,yes,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
475,4750000000000000,3/24/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Housework,Bolívar,No,yes,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
491,4910000000000000,3/27/2021,Female,16-25,Rural,Prefer not to answer,diploma_degreecompleted,PartTime(Student),Bolívar,No,sometimes,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
636,6360000000000000,3/27/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Housework,Bolívar,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
661,6610000000000000,4/2/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Student,Bolívar,No,sometimes,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0
587,5870000000000000,3/13/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,Unemployed,Zulia,No,sometimes,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
539,5390000000000000,4/1/2021,Female,26-35,Rural,Prefer not to answer,Univ_college_degree_completed,Unemployed,Zulia,No,yes,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
659,6590000000000000,3/22/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,PartTime,Nueva Esparta,No,sometimes,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
556,5560000000000000,3/14/2021,Female,16-25,Rural,food_nothingelse,secondary_highschool_completed,Student,Zulia,No,yes,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
621,6210000000000000,3/22/2021,Male,36-45,Rural,notenoughfood,diploma_degreecompleted,PartTime,Zulia,No,sometimes,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
481,4810000000000000,4/1/2021,Female,36-45,Rural,food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
589,5890000000000000,3/19/2021,Female,16-25,"Suburban,Peri-urban",food_clothes_furniture_savings,diploma_degreecompleted,PartTime(Student),Zulia,No,sometimes,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
568,5680000000000000,3/13/2021,Male,26-35,Rural,food_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,no,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
505,5050000000000000,3/13/2021,Prefer_not_to_say,36-45,"City,Metropolitian",Prefer not to answer,Prefer_not_to_say,Student,Zulia,No,sometimes,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
571,5710000000000000,3/18/2021,Male,26-35,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
627,6270000000000000,3/28/2021,Male,36-45,"City,Metropolitian",food_clothes_furniture_nosavings,Postgraduate,FullTime,Zulia,Yes,sometimes,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0
568,5680000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,sometimes,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
519,5190000000000000,3/23/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,no,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
614,6140000000000000,3/18/2021,Female,36-45,"Suburban,Peri-urban",food_regexpenses_nothingelse,Postgraduate,PartTime,Vargas,No,no,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
519,5190000000000000,3/13/2021,Male,>45,"City,Metropolitian",food_clothes_furniture_savings,Postgraduate,FullTime,Vargas,No,yes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
491,4910000000000000,3/13/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,Unemployed,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
516,5160000000000000,3/14/2021,Female,16-25,"Suburban,Peri-urban",food_nothingelse,Prefer_not_to_say,Student,Vargas,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
574,5740000000000000,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,FullTime,Zulia,No,sometimes,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
644,6440000000000000,3/13/2021,Female,36-45,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,Housework,Zulia,No,sometimes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
548,5480000000000000,3/15/2021,Female,36-45,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Vargas,Yes,sometimes,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
535,5350000000000000,3/20/2021,Male,>45,Rural,food_nothingelse,secondary_highschool_completed,PartTime,Zulia,No,sometimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,5740000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_nothingelse,Postgraduate,Retired,Zulia,No,sometimes,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
473,4730000000000000,3/24/2021,Male,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Zulia,No,sometimes,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1
655,6550000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,Unemployed,Zulia,No,yes,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1
611,6110000000000000,3/14/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,diploma_degreecompleted,Retired,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
522,5220000000000000,3/13/2021,Female,36-45,Rural,notenoughfood,diploma_degreecompleted,Housework,Vargas,No,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
526,5260000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,FullTime,Zulia,No,sometimes,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
563,5630000000000000,3/14/2021,Male,16-25,Rural,food_nothingelse,Univ_college_degree_completed,FullTime,Vargas,No,no,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
462,4620000000000000,3/27/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Unemployed,Zulia,3-4days,sometimes,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
667,6670000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Zulia,No,yes,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
477,4770000000000000,3/13/2021,Female,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Unemployed,Zulia,No,yes,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
520,5200000000000000,3/17/2021,Female,>45,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Retired,Zulia,No,yes,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
644,6440000000000000,3/13/2021,Female,>45,Rural,Prefer not to answer,secondary_highschool_completed,Student,Vargas,No,no,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
596,5960000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Falcón,No,sometimes,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
559,5590000000000000,3/30/2021,Female,>45,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Falcón,No,sometimes,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0
613,6130000000000000,3/13/2021,Male,>45,"Suburban,Peri-urban",food_nothingelse,Postgraduate,FullTime,Falcón,No,yes,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
577,5770000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Falcón,No,yes,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
456,4560000000000000,3/17/2021,Female,36-45,Rural,food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Falcón,Yes,sometimes,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0
502,5020000000000000,3/15/2021,Male,26-35,Rural,notenoughfood,secondary_highschool_completed,PartTime,Falcón,No,sometimes,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
636,6360000000000000,3/13/2021,Female,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Falcón,No,sometimes,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0
488,4880000000000000,3/13/2021,Female,36-45,"City,Metropolitian",notenoughfood,diploma_degreecompleted,Housework,Falcón,No,yes,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0
595,5950000000000000,3/15/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Primary_school_completed,PartTime,Falcón,No,sometimes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
639,6390000000000000,3/22/2021,Male,16-25,Rural,notenoughfood,secondary_highschool_completed,Student,Falcón,No,no,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
597,5970000000000000,3/24/2021,Female,16-25,Rural,Prefer not to answer,diploma_degreecompleted,Student,Falcón,No,sometimes,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
482,4820000000000000,4/2/2021,Female,36-45,Rural,food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Falcón,No,sometimes,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
504,5040000000000000,3/23/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,secondary_highschool_completed,Student,Falcón,No,sometimes,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
464,4640000000000000,3/28/2021,Male,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Falcón,No,no,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
582,5820000000000000,3/14/2021,Female,26-35,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,PartTime,Sucre,No,sometimes,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
610,6100000000000000,3/13/2021,Male,26-35,"Suburban,Peri-urban",food_nothingelse,diploma_degreecompleted,PartTime(Student),Sucre,No,yes,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
617,6170000000000000,3/14/2021,Female,16-25,"City,Metropolitian",notenoughfood,secondary_highschool_completed,Student,Sucre,No,sometimes,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
464,4640000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_nothingelse,Univ_college_degree_completed,Student,Sucre,No,sometimes,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
660,6600000000000000,3/14/2021,Female,26-35,Rural,food_nothingelse,Univ_college_degree_completed,Unemployed,Sucre,No,yes,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
494,4940000000000000,3/13/2021,Male,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Sucre,3-4days,sometimes,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1
453,4530000000000000,6/16/2021,Male,>45,"City,Metropolitian",Prefer not to answer,diploma_degreecompleted,FullTime,Zulia,No,no,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
637,6370000000000000,3/27/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,Housework,Miranda,No,yes,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
670,6700000000000000,3/13/2021,Female,36-45,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Miranda,No,yes,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
656,6560000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,PartTime,Miranda,No,sometimes,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0
590,5900000000000000,4/2/2021,Male,16-25,"City,Metropolitian",food_nothingelse,secondary_highschool_completed,PartTime,Bolívar,No,yes,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
543,5430000000000000,3/14/2021,Male,26-35,"Suburban,Peri-urban",food_regexpenses_clothes_nothingelse,Univ_college_degree_completed,PartTime,Bolívar,No,sometimes,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
477,4770000000000000,3/13/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,secondary_highschool_completed,FullTime,Bolívar,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
617,6170000000000000,3/14/2021,Male,>45,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,PartTime,Bolívar,No,sometimes,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0
614,6140000000000000,4/2/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,diploma_degreecompleted,Unemployed,Bolívar,No,sometimes,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
488,4880000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,PartTime,Bolívar,No,sometimes,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
546,5460000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Bolívar,No,no,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
575,5750000000000000,3/13/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,diploma_degreecompleted,FullTime,Bolívar,No,no,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0
501,5010000000000000,3/22/2021,Female,16-25,"City,Metropolitian",food_regexpenses_clothes_nothingelse,secondary_highschool_completed,Student,Bolívar,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
481,4810000000000000,3/31/2021,Male,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Bolívar,No,sometimes,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
452,4520000000000000,3/31/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Bolívar,1-2days,sometimes,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0
591,5910000000000000,3/13/2021,Female,26-35,Rural,food_nothingelse,Univ_college_degree_completed,Housework,Bolívar,No,sometimes,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
485,4850000000000000,3/17/2021,Female,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Unemployed,Bolívar,No,sometimes,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
599,5990000000000000,3/23/2021,Female,36-45,"City,Metropolitian",food_clothes_furniture_nosavings,Univ_college_degree_completed,FullTime,Bolívar,Yes,no,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
597,5970000000000000,3/24/2021,Female,16-25,Rural,notenoughfood,secondary_highschool_completed,Unemployed,Bolívar,No,yes,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
465,4650000000000000,5/19/2021,Male,>45,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Barinas,No,sometimes,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
554,5540000000000000,3/19/2021,Male,>45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,Retired,Barinas,No,sometimes,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1
505,5050000000000000,3/14/2021,Female,26-35,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Student,Barinas,No,no,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
466,4660000000000000,3/18/2021,Female,26-35,Rural,notenoughfood,Univ_college_degree_completed,FullTime,Barinas,No,sometimes,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
560,5600000000000000,3/13/2021,Female,36-45,"City,Metropolitian",Prefer not to answer,Univ_college_degree_completed,PartTime,Barinas,No,yes,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
558,5580000000000000,3/13/2021,Male,36-45,"City,Metropolitian",food_regexpenses_nothingelse,Univ_college_degree_completed,FullTime,Barinas,Yes,sometimes,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
616,6160000000000000,3/18/2021,Male,36-45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,Housework,Zulia,No,sometimes,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
469,4690000000000000,4/3/2021,Female,16-25,"City,Metropolitian",food_nothingelse,Univ_college_degree_completed,Student,Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
648,6480000000000000,3/13/2021,Female,36-45,"City,Metropolitian",food_nothingelse,Postgraduate,Unemployed,Zulia,No,yes,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
469,4690000000000000,3/17/2021,Male,36-45,"City,Metropolitian",food_nothingelse,diploma_degreecompleted,FullTime,Zulia,No,no,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
661,6610000000000000,3/13/2021,Female,26-35,"City,Metropolitian",food_regexpenses_nothingelse,secondary_highschool_completed,FullTime,Nueva Esparta,3-4days,yes,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
661,6610000000000000,3/15/2021,Male,16-25,Rural,food_regexpenses_nothingelse,secondary_highschool_completed,Student,Nueva Esparta,1-2days,yes,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
512,5120000000000000,3/18/2021,Male,16-25,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Nueva Esparta,1-2days,sometimes,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
610,6100000000000000,3/20/2021,Male,16-25,Rural,food_nothingelse,secondary_highschool_completed,FullTime,Portuguesa,No,sometimes,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1
635,6350000000000000,3/25/2021,Female,>45,"Suburban,Peri-urban",notenoughfood,Univ_college_degree_completed,FullTime,Portuguesa,No,sometimes,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1
472,4720000000000000,3/13/2021,Male,26-35,"City,Metropolitian",notenoughfood,Univ_college_degree_completed,PartTime,Vargas,No,sometimes,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1
460,4600000000000000,3/29/2021,Male,16-25,"Suburban,Peri-urban",food_regexpenses_nothingelse,secondary_highschool_completed,PartTime,Vargas,No,no,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1
570,5700000000000000,3/17/2021,Male,26-35,Rural,food_nothingelse,Univ_college_degree_completed,Student,Vargas,No,sometimes,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
494,4940000000000000,3/24/2021,Female,26-35,Rural,food_nothingelse,diploma_degreecompleted,Housework,Vargas,No,no,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
566,5660000000000000,3/21/2021,Female,26-35,"City,Metropolitian",food_clothes_furniture_savings,Univ_college_degree_completed,FullTime,Vargas,No,yes,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0
545,5450000000000000,3/14/2021,Male,36-45,Rural,food_regexpenses_nothingelse,Prefer_not_to_say,PartTime,Vargas,No,no,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
